ds,statefips,y,yhat,yhat_upper,yhat_lower
2020-02-20,2,0.0123,-0.064747274,0.0136400955,-0.14167069
2020-02-21,2,-0.016,-0.068957314,0.012027046,-0.1465911
2020-02-22,2,0.00168,-0.06654481,0.013623225,-0.14594702
2020-02-23,2,0.00053,-0.067275345,0.02142088,-0.14140494
2020-02-24,2,0.000907,-0.06957397,0.009627037,-0.14741479
2020-02-25,2,0.00707,-0.070165046,0.007103849,-0.15241756
2020-02-26,2,-0.0193,-0.06920521,0.0075190584,-0.14365022
2020-02-27,2,0.000455,-0.06872027,0.00928129,-0.14432107
2020-02-28,2,0.00189,-0.07293031,0.011636129,-0.15024629
2020-02-29,2,0.0341,-0.07051781,0.008717181,-0.15831825
2020-03-01,2,0.00687,-0.071248345,-0.00041948436,-0.14698756
2020-03-02,2,0.0116,-0.07354697,0.005121776,-0.15054394
2020-03-03,2,0.0239,-0.074138045,0.0074249166,-0.15537
2020-03-04,2,0.0307,-0.07317821,0.0064680036,-0.15307155
2020-03-05,2,0.0438,-0.07269327,-0.00027138155,-0.1523958
2020-03-06,2,0.0448,-0.07690331,0.0018668388,-0.15610969
2020-03-07,2,0.0356,-0.07449081,0.0036642822,-0.1562194
2020-03-08,2,0.0288,-0.075221345,0.007561991,-0.15240228
2020-03-09,2,0.0186,-0.07751996,0.0005664576,-0.16207917
2020-03-10,2,-0.00646,-0.078111045,-0.00047842483,-0.1596256
2020-03-11,2,-0.0234,-0.0771512,-0.00018002935,-0.15346375
2020-03-12,2,0.00861,-0.07666627,0.002833753,-0.15484843
2020-03-13,2,0.0145,-0.080876306,-0.0019865483,-0.15942413
2020-03-14,2,0.0344,-0.07846381,0.0049033547,-0.16309331
2020-03-15,2,0.0395,-0.079194345,-0.0024788466,-0.1569081
2020-03-16,2,0.0812,-0.08149296,-0.00046722864,-0.16152236
2020-03-17,2,0.0815,-0.082084045,-0.006269497,-0.15765637
2020-03-18,2,0.069,-0.0811242,-0.0008370597,-0.1576672
2020-03-19,2,0.0256,-0.08063927,-0.0039151837,-0.15897293
2020-03-20,2,-0.00951,-0.084849305,-0.0062101944,-0.16310617
2020-03-21,2,-0.0749,-0.0824368,-0.008880499,-0.16028702
2020-03-22,2,-0.0911,-0.08316688,-0.005689131,-0.16351452
2020-03-23,2,-0.167,-0.08546504,-0.010159995,-0.16585393
2020-03-24,2,-0.211,-0.08605566,-0.0066852444,-0.1646713
2020-03-25,2,-0.254,-0.08509536,-0.012164515,-0.15900297
2020-03-26,2,-0.289,-0.08460996,-0.0017963415,-0.16284473
2020-03-27,2,-0.309,-0.08881954,-0.010913952,-0.16366048
2020-03-28,2,-0.301,-0.08640657,-0.008075661,-0.16374628
2020-03-29,2,-0.315,-0.087136656,-0.00858563,-0.1687196
2020-03-30,2,-0.315,-0.08943481,-0.013427893,-0.16755658
2020-03-31,2,-0.298,-0.09002543,-0.016265314,-0.16970053
2020-04-01,2,-0.268,-0.08906513,-0.011175839,-0.16030699
2020-04-02,2,-0.267,-0.08857974,-0.008705178,-0.16047119
2020-04-03,2,-0.289,-0.09278931,-0.016519077,-0.17539519
2020-04-04,2,-0.301,-0.09037635,-0.017587233,-0.1619521
2020-04-05,2,-0.294,-0.09110642,-0.011676466,-0.16474804
2020-04-06,2,-0.294,-0.09340458,-0.021939868,-0.1735201
2020-04-07,2,-0.303,-0.0939952,-0.01401511,-0.16802265
2020-04-08,2,-0.328,-0.0930349,-0.018424124,-0.17206128
2020-04-09,2,-0.309,-0.0925495,-0.00877796,-0.1625684
2020-04-10,2,-0.287,-0.09675908,-0.017157216,-0.17813374
2020-04-11,2,-0.29,-0.09434611,-0.014322454,-0.17235094
2020-04-12,2,-0.304,-0.095076196,-0.014004611,-0.17161077
2020-04-13,2,-0.306,-0.09737435,-0.022335412,-0.17238003
2020-04-14,2,-0.302,-0.09745388,-0.022701666,-0.17601602
2020-04-15,2,-0.286,-0.095982485,-0.019472051,-0.1823911
2020-04-16,2,-0.295,-0.094986,-0.012920796,-0.18088304
2020-04-17,2,-0.275,-0.098684475,-0.022118786,-0.1783606
2020-04-18,2,-0.271,-0.09576042,-0.017352121,-0.17483492
2020-04-19,2,-0.26,-0.09597941,-0.018371878,-0.17135972
2020-04-20,2,-0.248,-0.09776647,-0.02246961,-0.17518277
2020-04-21,2,-0.233,-0.097845994,-0.021511497,-0.1741853
2020-04-22,2,-0.237,-0.0963746,-0.013355492,-0.17417312
2020-04-23,2,-0.216,-0.09537811,-0.015774943,-0.17255293
2020-04-24,2,-0.233,-0.09907659,-0.0251633,-0.18315369
2020-04-25,2,-0.222,-0.09615254,-0.01908345,-0.17567125
2020-04-26,2,-0.218,-0.096371524,-0.016561214,-0.18022835
2020-04-27,2,-0.212,-0.09815858,-0.020766707,-0.17505638
2020-04-28,2,-0.202,-0.09823811,-0.018936064,-0.17618255
2020-04-29,2,-0.183,-0.09676672,-0.020772852,-0.17260373
2020-04-30,2,-0.166,-0.095770225,-0.015875,-0.17702313
2020-05-01,2,-0.14,-0.09946871,-0.023077408,-0.17977105
2020-05-02,2,-0.125,-0.09654465,-0.022133127,-0.18009283
2020-05-03,2,-0.103,-0.09676363,-0.019211404,-0.1739758
2020-05-04,2,-0.0979,-0.0985507,-0.021939445,-0.17225659
2020-05-05,2,-0.1,-0.09863023,-0.025468718,-0.1783441
2020-05-06,2,-0.0831,-0.097158834,-0.023682104,-0.17518057
2020-05-07,2,-0.104,-0.095718645,-0.014586954,-0.17281757
2020-05-08,2,-0.121,-0.09897344,-0.020678818,-0.1792835
2020-05-09,2,-0.109,-0.09560568,-0.019682845,-0.17911726
2020-05-10,2,-0.121,-0.09538097,-0.013399045,-0.16754958
2020-05-11,2,-0.127,-0.09672434,-0.018311024,-0.17982854
2020-05-12,2,-0.125,-0.09636017,-0.023101708,-0.18252183
2020-05-13,2,-0.117,-0.09444508,-0.012060067,-0.16753007
2020-05-14,2,-0.1,-0.0930049,-0.018587152,-0.1678639
2020-05-15,2,-0.0955,-0.09625968,-0.019865476,-0.17021747
2020-05-16,2,-0.115,-0.092891924,-0.014263712,-0.17479739
2020-05-17,2,-0.119,-0.092667215,-0.01625447,-0.1731426
2020-05-18,2,-0.107,-0.094010584,-0.0145289805,-0.17138055
2020-05-19,2,-0.0984,-0.093646415,-0.012057675,-0.17053714
2020-05-20,2,-0.119,-0.091731325,-0.014927509,-0.16768362
2020-05-21,2,-0.12,-0.09029114,-0.010304935,-0.17289732
2020-05-22,2,-0.112,-0.09354593,-0.018443584,-0.16975385
2020-05-23,2,-0.111,-0.09017817,-0.0194291,-0.16700396
2020-05-24,2,-0.104,-0.08995346,-0.009584726,-0.16346316
2020-05-25,2,-0.113,-0.09129683,-0.0095667485,-0.16700199
2020-05-26,2,-0.125,-0.09093266,-0.018813578,-0.17060342
2020-05-27,2,-0.0698,-0.08901757,-0.011595949,-0.16917932
2020-05-28,2,-0.138,-0.08757739,-0.012327551,-0.16456209
2020-05-29,2,-0.147,-0.090832174,-0.009258989,-0.16830629
2020-05-30,2,-0.147,-0.08746442,-0.0086865965,-0.16459487
2020-05-31,2,-0.144,-0.087239705,-0.010835409,-0.16700125
2020-06-01,2,-0.13,-0.088583075,-0.011027416,-0.16554454
2020-06-02,2,-0.116,-0.088218905,-0.013926437,-0.16892408
2020-06-03,2,-0.0908,-0.086303815,-0.008658058,-0.16383165
2020-06-04,2,-0.0944,-0.08486363,-0.005666619,-0.16112193
2020-06-05,2,-0.0875,-0.08811842,-0.009620405,-0.17007892
2020-06-06,2,-0.0849,-0.08475067,-0.009576058,-0.16666463
2020-06-07,2,-0.0773,-0.08452596,-0.0038031288,-0.16539398
2020-06-08,2,-0.0832,-0.08586932,-0.009249973,-0.16110721
2020-06-09,2,-0.0954,-0.08550515,-0.004783405,-0.1628557
2020-06-10,2,-0.0899,-0.08359006,-0.0028284255,-0.16111796
2020-06-11,2,-0.0818,-0.08214988,-0.0008688759,-0.15745011
2020-06-12,2,-0.0781,-0.085404664,-0.0060259104,-0.16107035
2020-06-13,2,-0.088,-0.08203691,-0.0019791957,-0.1604006
2020-06-14,2,-0.0995,-0.0818122,-0.007102288,-0.16514961
2020-06-15,2,-0.0777,-0.083155565,-0.0069711036,-0.15748207
2020-06-16,2,-0.0664,-0.082791395,-0.009339389,-0.16573751
2020-06-17,2,-0.0785,-0.080876306,-0.0014092571,-0.1633225
2020-06-18,2,-0.0971,-0.07943612,-0.003917118,-0.15476362
2020-06-19,2,-0.0766,-0.08269091,-0.006153164,-0.15781626
2020-06-20,2,-0.0718,-0.07932316,0.00039970738,-0.1547679
2020-06-21,2,-0.0516,-0.07909845,-0.0037829238,-0.15508151
2020-06-22,2,-0.0535,-0.08044181,-0.0037730534,-0.15427154
2020-06-23,2,-0.0551,-0.08007764,-0.00008558239,-0.1578761
2020-06-24,2,-0.0609,-0.07816255,-0.0012225623,-0.15338771
2020-06-25,2,-0.0582,-0.07672237,-0.0027268315,-0.15641853
2020-06-26,2,-0.0726,-0.079977155,-0.0057885037,-0.15286995
2020-06-27,2,-0.0622,-0.0766094,0.0043302095,-0.15229599
2020-06-28,2,-0.075,-0.07638469,0.004640529,-0.1523701
2020-06-29,2,-0.0741,-0.07772806,-0.00024133184,-0.1538988
2020-06-30,2,-0.0728,-0.07736389,0.0046062535,-0.15933684
2020-07-01,2,-0.0599,-0.075448796,-0.00028193032,-0.15582326
2020-07-02,2,-0.0357,-0.074008614,0.009421764,-0.15404007
2020-07-03,2,-0.0648,-0.0772634,-0.00023001283,-0.15467569
2020-07-04,2,-0.0074,-0.07389565,0.0012380785,-0.1454302
2020-07-05,2,-0.0214,-0.07367094,0.0076821717,-0.14600603
2020-07-06,2,-0.0215,-0.07501431,0.0005738477,-0.15288217
2020-07-07,2,-0.0219,-0.07465014,0.0012180055,-0.15119098
2020-07-08,2,-0.0392,-0.07273505,0.007626602,-0.14976823
2020-07-09,2,-0.0535,-0.07129486,0.0041448735,-0.15386766
2020-07-10,2,-0.0692,-0.074549645,0.0048683756,-0.15484916
2020-07-11,2,-0.0598,-0.07118189,0.0021112869,-0.14531887
2020-07-12,2,-0.0678,-0.070957184,0.0075894278,-0.14857155
2020-07-13,2,-0.0767,-0.07230055,0.0029410399,-0.151936
2020-07-14,2,-0.0857,-0.071936384,0.0011626888,-0.15313447
2020-07-15,2,-0.0376,-0.070021294,0.0064098714,-0.1465148
2020-07-16,2,-0.0413,-0.06858111,0.0055372682,-0.15222466
2020-07-17,2,-0.0265,-0.0718359,0.006932037,-0.14831483
2020-07-18,2,-0.0509,-0.06846814,0.009507107,-0.14515989
2020-07-19,2,-0.0547,-0.06824343,0.010173296,-0.14722307
2020-07-20,2,-0.0663,-0.0695868,0.0044629895,-0.14556113
2020-07-21,2,-0.0733,-0.06922263,0.006914327,-0.14871769
2020-07-22,2,-0.115,-0.06730754,0.0116444435,-0.14599873
2020-07-23,2,-0.104,-0.06586736,0.008298493,-0.14169458
2020-07-24,2,-0.121,-0.06912214,0.010235198,-0.14264864
2020-07-25,2,-0.106,-0.065754384,0.011938455,-0.14216213
2020-07-26,2,-0.0785,-0.065529674,0.007587968,-0.1412269
2020-07-27,2,-0.0596,-0.066873044,0.012531569,-0.14190018
2020-07-28,2,-0.0431,-0.066508874,0.007236735,-0.14401512
2020-07-29,2,-0.0211,-0.064593785,0.014923953,-0.14557207
2020-07-30,2,-0.0188,-0.0631536,0.017102767,-0.14052384
2020-07-31,2,0.00937,-0.06640839,0.0103341,-0.14021526
2020-08-01,2,0.0018,-0.06304063,0.019674314,-0.14423484
2020-08-02,2,-0.0185,-0.06281592,0.019207684,-0.14250973
2020-08-03,2,-0.00194,-0.06415929,0.022291966,-0.14341635
2020-08-04,2,0.00395,-0.06379512,0.012117803,-0.14244488
2020-08-05,2,-0.00478,-0.06188003,0.019376142,-0.14481504
2020-08-06,2,-0.0108,-0.060439847,0.02176418,-0.13848947
2020-08-07,2,-0.00512,-0.06369463,0.016656961,-0.1357921
2020-08-08,2,-0.00956,-0.060326878,0.017533215,-0.13610035
2020-08-09,2,-0.0141,-0.06010217,0.01620364,-0.1407586
2020-08-10,2,-0.0497,-0.061445534,0.019499263,-0.14129499
2020-08-11,2,-0.058,-0.061081365,0.013299369,-0.14057295
2020-08-12,2,-0.039,-0.059166275,0.014186135,-0.13842297
2020-08-13,2,-0.0196,-0.057726093,0.019091208,-0.13581558
2020-08-14,2,-0.043,-0.06098088,0.015794508,-0.13755003
2020-08-15,2,-0.0318,-0.057613123,0.014940897,-0.13662252
2020-08-16,2,-0.0226,-0.057388414,0.027609225,-0.13283354
2020-08-17,2,-0.0155,-0.05873178,0.019747138,-0.13449897
2020-08-18,2,-0.0291,-0.05836761,0.016301027,-0.13424073
2020-08-19,2,-0.0353,-0.05645252,0.02441468,-0.13060191
2020-08-20,2,-0.0663,-0.055012338,0.022076508,-0.12858963
2020-08-21,2,-0.0523,-0.058267124,0.017759394,-0.13518506
2020-08-22,2,-0.0456,-0.05489937,0.020574607,-0.12971076
2020-08-23,2,-0.0377,-0.05467466,0.022378221,-0.13183461
2020-08-24,2,-0.0327,-0.056018025,0.025690708,-0.13389772
2020-08-25,2,-0.0305,-0.055653855,0.02438691,-0.1275255
2020-08-26,2,-0.0417,-0.053738765,0.029238382,-0.13387054
2020-08-27,2,-0.0383,-0.052298583,0.021345627,-0.13362105
2020-08-28,2,-0.0452,-0.05555337,0.023938557,-0.13198029
2020-08-29,2,-0.0429,-0.052185614,0.025028834,-0.12765008
2020-08-30,2,-0.0452,-0.051960904,0.021866962,-0.13271691
2020-08-31,2,-0.0411,-0.053304274,0.026538532,-0.12886134
2020-09-01,2,-0.00845,-0.052940104,0.026921803,-0.13568108
2020-09-02,2,0.073,-0.05102501,0.021386938,-0.13177115
2020-09-03,2,0.0622,-0.04958483,0.025510956,-0.12967005
2020-09-04,2,0.0548,-0.052839614,0.026863093,-0.12970462
2020-09-05,2,0.0355,-0.049471863,0.026448952,-0.12345865
2020-09-06,2,0.0327,-0.04924715,0.02820606,-0.12839606
2020-09-07,2,0.0857,-0.05059052,0.03073334,-0.12868345
2020-09-08,2,0.00508,-0.05022635,0.02321587,-0.12104189
2020-09-09,2,-0.0293,-0.04831126,0.031779945,-0.13149032
2020-09-10,2,-0.0388,-0.046871074,0.0336144,-0.11955437
2020-09-11,2,-0.028,-0.050125863,0.027135968,-0.126835
2020-09-12,2,-0.0175,-0.046758108,0.032943193,-0.11613773
2020-09-13,2,-0.0178,-0.0465334,0.029113187,-0.11784723
2020-09-14,2,-0.00195,-0.047876764,0.030827343,-0.121754445
2020-09-15,2,-0.00431,-0.047512595,0.032396667,-0.124444686
2020-09-16,2,-0.0489,-0.045597505,0.035433184,-0.11984942
2020-09-17,2,-0.0658,-0.044157322,0.034062505,-0.121042565
2020-09-18,2,-0.0524,-0.04741211,0.03645324,-0.13245218
2020-09-19,2,-0.0428,-0.044044353,0.031328443,-0.12508978
2020-09-20,2,-0.0438,-0.043819644,0.03604599,-0.1199862
2020-09-21,2,-0.0409,-0.04516301,0.02566002,-0.12671866
2020-09-22,2,-0.0613,-0.04479884,0.034510877,-0.11770661
2020-09-23,2,-0.0477,-0.04288375,0.034839433,-0.12075953
2020-09-24,2,-0.0454,-0.041443568,0.038469125,-0.11608363
2020-09-25,2,-0.066,-0.044698354,0.041068956,-0.12497447
2020-09-26,2,-0.077,-0.0413306,0.033823315,-0.11498593
2020-09-27,2,-0.0636,-0.04110589,0.0440462,-0.12084516
2020-09-28,2,-0.0818,-0.042449255,0.03312096,-0.12125146
2020-09-29,2,-0.071,-0.042085085,0.03180756,-0.119392425
2020-09-30,2,-0.0568,-0.040169995,0.03760643,-0.117387675
2020-10-01,2,-0.0686,-0.038729813,0.04625844,-0.11916233
2020-10-02,2,-0.065,-0.0419846,0.038030595,-0.11120218
2020-10-03,2,-0.0718,-0.038616844,0.038571514,-0.116201326
2020-10-04,2,-0.0922,-0.038392134,0.04241202,-0.11650864
2020-10-05,2,-0.099,-0.039735503,0.040366627,-0.12011254
2020-10-06,2,-0.11,-0.039371334,0.038032826,-0.11781714
2020-10-07,2,-0.106,-0.03745624,0.04415868,-0.117802195
2020-10-08,2,-0.0908,-0.03601606,0.04428174,-0.112161934
2020-10-09,2,-0.0902,-0.039270844,0.03561218,-0.11992434
2020-10-10,2,-0.0777,-0.035903092,0.043132436,-0.111978784
2020-10-11,2,-0.0803,-0.03567838,0.050534226,-0.113871686
2020-10-12,2,-0.0694,-0.03702175,0.043273743,-0.11131691
2020-10-13,2,-0.0686,-0.03665758,0.045538396,-0.11490882
2020-10-14,2,-0.0734,-0.03474249,0.045105796,-0.114381075
2020-10-15,2,-0.0638,-0.033302303,0.041707072,-0.10409163
2020-10-16,2,-0.0606,-0.03655709,0.036298916,-0.11518707
2020-10-17,2,-0.0515,-0.033189338,0.039691247,-0.11073451
2020-10-18,2,-0.0471,-0.032964624,0.04848737,-0.10955648
2020-10-19,2,-0.0371,-0.034307994,0.042036757,-0.11185769
2020-10-20,2,-0.0223,-0.033943824,0.046584338,-0.11090169
2020-10-21,2,-0.0131,-0.032028735,0.04734022,-0.110148944
2020-10-22,2,-0.00233,-0.03058855,0.045950584,-0.10937028
2020-10-23,2,-0.00587,-0.03384334,0.047961336,-0.11266287
2020-10-24,2,-0.0222,-0.030475583,0.042015277,-0.11152372
2020-10-25,2,-0.0112,-0.030250872,0.04579475,-0.10360076
2020-10-26,2,-0.025,-0.03159424,0.047289252,-0.113240466
2020-10-27,2,-0.0504,-0.03123007,0.0436974,-0.11108871
2020-10-28,2,-0.0382,-0.02931498,0.04730029,-0.10643649
2020-10-29,2,-0.0298,-0.027874798,0.05412114,-0.09645371
2020-10-30,2,-0.0228,-0.031129584,0.052097145,-0.103273444
2020-10-31,2,-0.00908,-0.027761828,0.048231594,-0.1033175
2020-11-01,2,-0.0392,-0.027537119,0.05058381,-0.10294669
2020-11-02,2,-0.00354,-0.028880486,0.054842405,-0.108716615
2020-11-03,2,0.0142,-0.028516317,0.0475744,-0.10944103
2020-11-04,2,-0.0181,-0.026601225,0.050195515,-0.10458009
2020-11-05,2,-0.051,-0.025161043,0.04982597,-0.10668764
2020-11-06,2,-0.0535,-0.028415829,0.048318226,-0.10051543
2020-11-07,2,-0.0576,-0.025048075,0.049769316,-0.10487407
2020-11-08,2,-0.0281,-0.024823364,0.05343049,-0.102238834
2020-11-09,2,-0.0447,-0.026166731,0.051645678,-0.101711035
2020-11-10,2,-0.0239,-0.025802562,0.056566935,-0.10037392
2020-11-11,2,0.00841,-0.023887472,0.058261644,-0.101795934
2020-11-12,2,0.00679,-0.022447288,0.061257686,-0.10238542
2020-11-13,2,0.0192,-0.025702076,0.054565057,-0.09996693
2020-11-14,2,0.0327,-0.02233432,0.058677606,-0.101950206
2020-11-15,2,0.018,-0.022109611,0.057868958,-0.0952896
2020-11-16,2,0.014,-0.023452979,0.05452769,-0.09018036
2020-11-17,2,-0.0266,-0.02308881,0.05632489,-0.10363298
2020-11-18,2,-0.0215,-0.021173717,0.058117386,-0.100321695
2020-11-19,2,-0.0226,-0.019733535,0.057293005,-0.10179685
2020-11-20,2,-0.0465,-0.022988321,0.05734215,-0.09788131
2020-11-21,2,-0.0559,-0.019620568,0.05270879,-0.094930865
2020-11-22,2,-0.0402,-0.019395856,0.061478324,-0.098510794
2020-11-23,2,-0.0167,-0.020739224,0.055468976,-0.09678296
2020-11-24,2,0.0245,-0.020375054,0.053785536,-0.09619739
2020-11-25,2,0.0516,-0.018459965,0.05434534,-0.0913139
2020-11-26,2,0.00424,-0.01701978,0.061195143,-0.09495943
2020-11-27,2,-0.0461,-0.020274568,0.057048805,-0.09588601
2020-11-28,2,0.0896,-0.016906813,0.061008114,-0.09526767
2020-11-29,2,-0.0382,-0.016682103,0.07239599,-0.08998858
2020-11-30,2,-0.0617,-0.01802547,0.057743922,-0.095650576
2020-12-01,2,-0.0251,-0.017661301,0.06030507,-0.09378905
2020-12-02,2,-0.0324,-0.015746212,0.0597456,-0.095071636
2020-12-03,2,-0.0291,-0.014306027,0.058604613,-0.095997065
2020-12-04,2,-0.0127,-0.017560814,0.059686415,-0.095847294
2020-12-05,2,-0.00359,-0.01419306,0.067203104,-0.08560781
2020-12-06,2,-0.00802,-0.013968349,0.06328804,-0.09006164
2020-12-07,2,-0.0192,-0.015311717,0.0578823,-0.09462895
2020-12-08,2,-0.0324,-0.014947548,0.062010515,-0.0905487
2020-12-09,2,-0.0447,-0.013032458,0.061462607,-0.08780305
2020-12-10,2,-0.0275,-0.0115922745,0.06593324,-0.08791651
2020-12-11,2,-0.0438,-0.014847061,0.060606323,-0.0907969
2020-12-12,2,-0.0387,-0.011479307,0.070680805,-0.09102451
2020-12-13,2,-0.0283,-0.0112545965,0.060579237,-0.09040655
2020-12-14,2,-0.0357,-0.012597964,0.065545425,-0.09055303
2020-12-15,2,-0.0178,-0.012233795,0.07180622,-0.08927972
2020-12-16,2,0.00936,-0.010318704,0.06757516,-0.092395954
2020-12-17,2,-0.00812,-0.008878522,0.0723965,-0.083912835
2020-12-18,2,0.00611,-0.012133308,0.06954644,-0.084573105
2020-12-19,2,-0.0118,-0.008765553,0.06971376,-0.08174888
2020-12-20,2,-0.0248,-0.008540843,0.06976771,-0.08067065
2020-12-21,2,-0.0212,-0.009884221,0.06979838,-0.091455884
2020-12-22,2,-0.0225,-0.00952006,0.06799976,-0.08831854
2020-12-23,2,-0.0488,-0.00760498,0.06934665,-0.08561221
2020-12-24,2,-0.00128,-0.0061648064,0.072683595,-0.08863137
2020-12-25,2,-0.0343,-0.009419602,0.07067452,-0.090785384
2020-12-26,2,-0.0039,-0.006051858,0.0667401,-0.08150701
2020-12-27,2,-0.00267,-0.005827157,0.074409366,-0.084376685
2020-12-28,2,0.028,-0.007170534,0.06454374,-0.08706815
2020-12-29,2,0.0515,-0.0068063745,0.073309004,-0.081084125
2020-12-30,2,0.0474,-0.004891294,0.07267469,-0.08564599
2020-12-31,2,0.101,-0.0034511206,0.07175821,-0.08030922
2021-01-01,2,0.0517,-0.006705917,0.07395675,-0.08439662
2021-01-02,2,0.0212,-0.0033381719,0.07600992,-0.07444221
2021-01-03,2,0.0227,-0.0031134712,0.07679812,-0.07870217
2021-01-04,2,-0.0251,-0.0044568484,0.07280513,-0.08149374
2021-01-05,2,-0.0747,-0.0040926887,0.07115055,-0.08987265
2021-01-06,2,-0.0455,-0.002177608,0.08137996,-0.07448701
2021-01-07,2,-0.0271,-0.0007374346,0.078645,-0.08249418
2021-01-08,2,-0.00971,-0.0039922306,0.07283191,-0.086141296
2021-01-09,2,0.0202,-0.000624486,0.07725638,-0.0749327
2021-01-10,2,0.0561,-0.00039978517,0.083685525,-0.08532352
2021-01-11,2,0.0909,-0.0017431624,0.07146306,-0.0780847
2021-01-12,2,0.147,-0.0013790028,0.07989836,-0.07511982
2021-01-13,2,0.186,0.00050787133,0.08307102,-0.07440846
2021-01-14,2,0.237,0.0019198381,0.08363364,-0.07150038
2021-01-15,2,0.11,-0.0013631647,0.08474769,-0.085310996
2021-01-16,2,0.0602,0.0019763736,0.075239055,-0.078133635
2021-01-17,2,0.0329,0.0021728678,0.081091434,-0.07348772
2021-01-18,2,-0.0799,0.000801284,0.07345252,-0.0703495
2021-01-19,2,-0.0581,0.001137237,0.07980115,-0.07472084
2021-01-20,2,-0.0923,0.0030241113,0.08040544,-0.072933555
2021-01-21,2,-0.126,0.004436078,0.08241237,-0.077027895
2021-01-22,2,-0.0842,0.0011530751,0.07644289,-0.07782711
2021-01-23,2,-0.0494,0.0044926135,0.08202612,-0.07381011
2021-01-24,2,-0.0487,0.0046891076,0.07770728,-0.075302444
2021-01-25,2,-0.0746,0.0033175237,0.07989683,-0.07605464
2021-01-26,2,-0.0717,0.003653477,0.07859189,-0.065601654
2021-01-27,2,-0.0695,0.005540351,0.08811083,-0.06953183
2021-01-28,2,-0.062,0.006952318,0.08542867,-0.07969807
2021-01-29,2,-0.0474,0.003669315,0.08225197,-0.0732219
2021-01-30,2,-0.016,0.0070088534,0.09053413,-0.06910545
2021-01-31,2,0.0126,0.0072053475,0.08722593,-0.06959131
2021-02-01,2,0.0309,0.0058337636,0.08597349,-0.07326857
2021-02-02,2,0.0397,0.006169717,0.076739505,-0.07429053
2021-02-03,2,0.0511,0.008056591,0.085984334,-0.07172385
2021-02-04,2,0.0222,0.009468557,0.09398611,-0.063188955
2021-02-05,2,0.0368,0.0061646327,0.085696995,-0.064020105
2021-02-06,2,0.0427,0.009483249,0.091566615,-0.065840274
2021-02-07,2,0.0474,0.009658821,0.085191004,-0.07030771
2021-02-08,2,0.0536,0.008266315,0.09414468,-0.06519896
2021-02-09,2,0.0497,0.008581346,0.08703976,-0.07337287
2021-02-10,2,0.0337,0.010447297,0.093254685,-0.062806986
2021-02-11,2,0.068,0.011838342,0.09148797,-0.07353466
2021-02-12,2,0.0531,0.0085344175,0.084761895,-0.07030018
2021-02-13,2,0.0329,0.011853034,0.08631168,-0.060273092
2021-02-14,2,0.0221,0.012028606,0.093609296,-0.065679446
2021-02-15,2,0.0211,0.0106361,0.08800277,-0.07300898
2021-02-16,2,-0.00157,0.010951131,0.087678105,-0.067847006
2021-02-17,2,0.0202,0.012817082,0.08830455,-0.071128875
2021-02-18,2,0.0146,0.014208127,0.09561003,-0.06279556
2021-02-19,2,0.0227,0.010904202,0.08743566,-0.07372086
2021-02-20,2,0.017,0.014222818,0.086413145,-0.059583124
2021-02-21,2,0.0112,0.01439839,0.09183413,-0.067425296
2021-02-22,2,0.0507,0.013005884,0.095243685,-0.06796569
2021-02-23,2,0.0707,0.013320915,0.09231815,-0.06308852
2021-02-24,2,0.0468,0.015186867,0.08923338,-0.06334983
2021-02-25,2,0.0689,0.016577912,0.09756157,-0.05846984
2021-02-26,2,0.0184,0.013273987,0.08852278,-0.06481552
2021-02-27,2,0.00958,0.016532421,0.09451208,-0.064817406
2021-02-28,2,0.0128,0.01664781,0.09697227,-0.061689664
2021-03-01,2,0.00933,0.015195123,0.09883554,-0.06533458
2021-03-02,2,-0.0194,0.015449972,0.0896445,-0.06517606
2021-03-03,2,-0.0235,0.017255742,0.0908684,-0.05857223
2021-03-04,2,-0.0305,0.018586606,0.10326509,-0.06396551
2021-03-05,2,0.0076,0.015222498,0.090431,-0.06485374
2021-03-06,2,0.0335,0.018480932,0.09554023,-0.05575945
2021-03-07,2,0.0407,0.018596323,0.09400506,-0.05833873
2021-03-08,2,0.035,0.017143635,0.099833354,-0.05944055
2021-03-09,2,0.0535,0.017398484,0.09804515,-0.061998047
2021-03-10,2,0.0747,0.019204253,0.095362924,-0.056457337
2021-03-11,2,0.0588,0.020535117,0.0968027,-0.06023446
2021-03-12,2,0.0684,0.01717101,0.09762359,-0.06065241
2021-03-13,2,0.0534,0.020429444,0.10619628,-0.06136424
2021-03-14,2,0.0622,0.020544834,0.100042954,-0.05717361
2021-03-15,2,0.0476,0.019092146,0.098612174,-0.060026016
2021-03-16,2,0.0462,0.019346995,0.09816924,-0.054725092
2021-03-17,2,0.0224,0.021152765,0.100838415,-0.05624649
2021-03-18,2,0.0366,0.022483628,0.104790464,-0.05004313
2021-03-19,2,0.0514,0.019119522,0.09705898,-0.05912829
2021-03-20,2,0.069,0.022377955,0.098603286,-0.056227114
2021-03-21,2,0.0471,0.022493346,0.10442661,-0.053562395
2021-03-22,2,0.0522,0.020905629,0.102809645,-0.055800695
2021-03-23,2,0.0404,0.02102545,0.100501955,-0.057020646
2021-03-24,2,0.0459,0.022696193,0.09795474,-0.052362785
2021-03-25,2,0.033,0.023892026,0.10015289,-0.050958626
2021-03-26,2,0.0114,0.020392893,0.09795114,-0.057700712
2021-03-27,2,0.005,0.0235163,0.10610775,-0.056403343
